Spis treści;;;;;;;;;;;;;;
;Tabela 1: Liczba hospitalizacji i liczba punktów za hospitalizacje wg rozpoznań i sekcji produktów;;;;;;;;;;;;;
;C00-D48 Nowotwory;Zachodniopomorskie;SZPITAL PEDIATRYCZNY;P Choroby dzieci - leczenie zachowawcze;5;58776.36;8;113969.88;;;-0.375;-0.484282;;
;C00-D48 Nowotwory;Zachodniopomorskie;SZPITAL PEDIATRYCZNY;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;;;2;3812;2;5840;;;;
;C00-D48 Nowotwory;Zachodniopomorskie;SZPITAL PULMONOLOGICZNY;D Choroby układu oddechowego;77;340605;66;291901.32;63;259622.76;0.166667;0.16685;0.222222;0.311923
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL I STOPNIA;D Choroby układu oddechowego;1;6220.24;3;15217.28;4;17879.2;-0.666667;-0.591238;-0.75;-0.652096
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL I STOPNIA;F Choroby przewodu pokarmowego;2;2485.6;5;6822.4;4;4816;-0.6;-0.635671;-0.5;-0.483887
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL I STOPNIA;G Choroby wątroby, dróg żółciowych, trzustki i śledziony;;;1;6840.08;;;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL I STOPNIA;J Choroby piersi, skóry i oparzenia;;;1;1967.68;;;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL I STOPNIA;L Choroby układu moczowo-płciowego;;;;;1;3299;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL I STOPNIA;N Położnictwo i opieka nad noworodkami;;;;;1;4867;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL I STOPNIA;P Choroby dzieci - leczenie zachowawcze;3;6745.72;5;11290.24;13;26788;-0.4;-0.402518;-0.769231;-0.748181
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL I STOPNIA;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;49;92488.6;54;104294.72;72;142802.26;-9.2592592592592601E-2;-0.1132;-0.319444;-0.352331
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL II STOPNIA;D Choroby układu oddechowego;1;5777.27;;;1;2569;;;0;1.24884
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL II STOPNIA;F Choroby przewodu pokarmowego;1;1230.85;;;;;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL II STOPNIA;G Choroby wątroby, dróg żółciowych, trzustki i śledziony;;;;;1;5678;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL II STOPNIA;P Choroby dzieci - leczenie zachowawcze;9;19487.6;3;6778.43;6;12825;2;1.874943;0.5;0.519501
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL II STOPNIA;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;39;93303.84;30;62754.372;49;110243.0488;0.3;0.48681;-0.204082;-0.153653
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL III STOPNIA;D Choroby układu oddechowego;5;21554;10;52740;5;24878;-0.5;-0.591316;0;-0.133612
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL III STOPNIA;F Choroby przewodu pokarmowego;5;5975;1;1633;3;13599.28;4;2.65891;0.666667;-0.560639
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL III STOPNIA;G Choroby wątroby, dróg żółciowych, trzustki i śledziony;1;1299;;;;;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL III STOPNIA;J Choroby piersi, skóry i oparzenia;;;;;1;1785;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL III STOPNIA;N Położnictwo i opieka nad noworodkami;2;6560;1;4867;1;7699;1;0.347853;1;-0.147941
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL III STOPNIA;P Choroby dzieci - leczenie zachowawcze;27;64986;47;111259.5;29;68375.4;-0.425532;-0.415906;-6.8965517241379296E-2;-4.9570459551242098E-2
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL III STOPNIA;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;27;85466;38;118644.32;40;112473.52;-0.289474;-0.279645;-0.325;-0.240123
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL OGÓLNOPOLSKI;D Choroby układu oddechowego;2;11218;2;12898;1;7030;0;-0.130253;1;0.595733
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL OGÓLNOPOLSKI;F Choroby przewodu pokarmowego;;;1;1260;3;3582;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL OGÓLNOPOLSKI;G Choroby wątroby, dróg żółciowych, trzustki i śledziony;2;13537;;;;;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL OGÓLNOPOLSKI;J Choroby piersi, skóry i oparzenia;1;975;;;1;892;;;0;9.3049327354260095E-2
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL OGÓLNOPOLSKI;L Choroby układu moczowo-płciowego;;;;;1;71339;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL OGÓLNOPOLSKI;N Położnictwo i opieka nad noworodkami;;;;;1;4867;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL OGÓLNOPOLSKI;P Choroby dzieci - leczenie zachowawcze;79;1197730.3;87;1037398.94;45;160832.05;-9.1954022988505704E-2;0.154551;0.755556;6.447087
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL OGÓLNOPOLSKI;Q Choroby naczyń;;;;;1;6732;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL OGÓLNOPOLSKI;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;95;218556.8;105;445251.1691;92;185303.2;-9.5238095238095205E-2;-0.509138;3.2608695652173801E-2;0.179455
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL ONKOLOGICZNY;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;38;69857;35;91927.792;42;105768.55;8.5714285714285604E-2;-0.240088;-9.5238095238095205E-2;-0.33953
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL PULMONOLOGICZNY;D Choroby układu oddechowego;24;121193;23;117662;20;109566;4.3478260869565202E-2;3.00096887695263E-2;0.2;0.106119
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;SZPITAL PULMONOLOGICZNY;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;1;3071;2;5384;2;4650;-0.5;-0.429606;-0.5;-0.33957
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Kujawsko-pomorskie;SZPITAL I STOPNIA;D Choroby układu oddechowego;2;11666.72;2;11327.68;3;15414;0;2.9930224017627599E-2;-0.333333;-0.243109
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Kujawsko-pomorskie;SZPITAL I STOPNIA;F Choroby przewodu pokarmowego;;;1;1206.4;3;3282;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Kujawsko-pomorskie;SZPITAL I STOPNIA;J Choroby piersi, skóry i oparzenia;;;1;1967.68;;;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Kujawsko-pomorskie;SZPITAL I STOPNIA;P Choroby dzieci - leczenie zachowawcze;4;8467.68;7;15798.92;3;6244;-0.428571;-0.464034;0.333333;0.356131
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Kujawsko-pomorskie;SZPITAL I STOPNIA;Q Choroby naczyń;1;2273;;;;;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Kujawsko-pomorskie;SZPITAL I STOPNIA;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;40;68954.8;40;65535.32;60;103506.04;0;5.2177665417671097E-2;-0.333333;-0.333809
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Kujawsko-pomorskie;SZPITAL II STOPNIA;D Choroby układu oddechowego;;;1;5609.38;;;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Kujawsko-pomorskie;SZPITAL II STOPNIA;F Choroby przewodu pokarmowego;;;1;1681.99;;;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Kujawsko-pomorskie;SZPITAL II STOPNIA;G Choroby wątroby, dróg żółciowych, trzustki i śledziony;1;10566.77;;;1;5678;;;0;0.861002
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Kujawsko-pomorskie;SZPITAL II STOPNIA;P Choroby dzieci - leczenie zachowawcze;1;2150.64;2;4403.25;2;4275;-0.5;-0.511579;-0.5;-0.496926
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Kujawsko-pomorskie;SZPITAL II STOPNIA;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;57;131581.47;55;113515.682;58;73620.62;3.6363636363636397E-2;0.159148;-1.72413793103449E-2;0.787291
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Kujawsko-pomorskie;SZPITAL III STOPNIA;D Choroby układu oddechowego;6;32887;4;21784;4;20552;0.5;0.509686;0.5;0.600185
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Kujawsko-pomorskie;SZPITAL III STOPNIA;F Choroby przewodu pokarmowego;1;2043;1;1003;2;1641;0;1.036889;-0.5;0.244973
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Kujawsko-pomorskie;SZPITAL III STOPNIA;G Choroby wątroby, dróg żółciowych, trzustki i śledziony;;;;;1;5678;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Kujawsko-pomorskie;SZPITAL III STOPNIA;J Choroby piersi, skóry i oparzenia;2;3898;2;3784;1;1785;0;3.01268498942917E-2;1;1.183754
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Kujawsko-pomorskie;SZPITAL III STOPNIA;P Choroby dzieci - leczenie zachowawcze;8;19285;12;26611.4;7;14053.4;-0.333333;-0.275311;0.142857;0.372266
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Kujawsko-pomorskie;SZPITAL III STOPNIA;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;72;87300;57;84954.036;56;98321;0.263158;2.7614509097602099E-2;0.285714;-0.112092
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Kujawsko-pomorskie;SZPITAL OGÓLNOPOLSKI;C Choroby twarzy, jamy ustnej, gardła, krtani, nosa i uszu;;;1;516;;;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Kujawsko-pomorskie;SZPITAL OGÓLNOPOLSKI;D Choroby układu oddechowego;5;27160;12;63632;6;30016;-0.583333;-0.573171;-0.166667;-9.5149253731343295E-2
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Kujawsko-pomorskie;SZPITAL OGÓLNOPOLSKI;F Choroby przewodu pokarmowego;1;1295;1;1532;1;1217.008;0;-0.1547;0;6.4085034773805796E-2
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Kujawsko-pomorskie;SZPITAL OGÓLNOPOLSKI;G Choroby wątroby, dróg żółciowych, trzustki i śledziony;;;;;1;5778;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Kujawsko-pomorskie;SZPITAL OGÓLNOPOLSKI;H Choroby układu mięśniowo-szkieletowego;1;4953;;;;;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Kujawsko-pomorskie;SZPITAL OGÓLNOPOLSKI;P Choroby dzieci - leczenie zachowawcze;28;90994.1;32;110096.35;17;58978.362;-0.125;-0.173505;0.647059;0.542839
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Kujawsko-pomorskie;SZPITAL OGÓLNOPOLSKI;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;66;118311.293;51;90009.3971;41;74781.8836;0.294118;0.314433;0.609756;0.582085
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Kujawsko-pomorskie;SZPITAL ONKOLOGICZNY;D Choroby układu oddechowego;1;4724;;;;;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Kujawsko-pomorskie;SZPITAL PEDIATRYCZNY;P Choroby dzieci - leczenie zachowawcze;15;32025;13;27320;10;20083;0.153846;0.172218;0.5;0.594632
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Kujawsko-pomorskie;SZPITAL PEDIATRYCZNY;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;4;13347;2;14593;1;2650;1;-8.5383403001439095E-2;3;4.036604
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Kujawsko-pomorskie;SZPITAL PULMONOLOGICZNY;D Choroby układu oddechowego;18;98604;23;122964;22;110459;-0.217391;-0.198107;-0.181818;-0.107325
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubelskie;POZA PSZ;F Choroby przewodu pokarmowego;;;;;2;910.8;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubelskie;POZA PSZ;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;;;;;2;2090;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubelskie;SZPITAL I STOPNIA;D Choroby układu oddechowego;;;1;5663.84;1;5138;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubelskie;SZPITAL I STOPNIA;F Choroby przewodu pokarmowego;1;1242.8;1;1206.4;1;1094;0;3.0172413793103401E-2;0;0.136015
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubelskie;SZPITAL I STOPNIA;H Choroby układu mięśniowo-szkieletowego;1;4175.6;;;;;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubelskie;SZPITAL I STOPNIA;J Choroby piersi, skóry i oparzenia;;;2;3935.36;;;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubelskie;SZPITAL I STOPNIA;L Choroby układu moczowo-płciowego;1;4843.28;1;4701.84;;;0;3.0081840300818299E-2;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubelskie;SZPITAL I STOPNIA;P Choroby dzieci - leczenie zachowawcze;8;25842.96;3;6844.24;7;21802.84;1.666667;2.77587;0.142857;0.185302
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubelskie;SZPITAL I STOPNIA;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;94;330197.44;76;254111.44;72;210049.12;0.236842;0.29942;0.305556;0.572001
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubelskie;SZPITAL II STOPNIA;D Choroby układu oddechowego;2;11554.54;3;14024.48;3;15414;-0.333333;-0.176116;-0.333333;-0.250387
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubelskie;SZPITAL II STOPNIA;E Choroby układu krążenia;;;1;8286.95;;;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubelskie;SZPITAL II STOPNIA;J Choroby piersi, skóry i oparzenia;;;1;1948.76;;;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubelskie;SZPITAL II STOPNIA;P Choroby dzieci - leczenie zachowawcze;1;3695.64;2;4750.36;3;5907;-0.5;-0.222029;-0.666667;-0.374363
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubelskie;SZPITAL II STOPNIA;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;17;59538.72;19;65660.68;24;54355;-0.105263;-9.3236317382031406E-2;-0.291667;9.5367859442553493E-2
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubelskie;SZPITAL III STOPNIA;D Choroby układu oddechowego;1;4724;3;16338;3;12978;-0.666667;-0.710858;-0.666667;-0.635999
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubelskie;SZPITAL III STOPNIA;F Choroby przewodu pokarmowego;1;1299;;;2;2284;;;-0.5;-0.431261
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubelskie;SZPITAL III STOPNIA;G Choroby wątroby, dróg żółciowych, trzustki i śledziony;;;1;8070.8;;;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubelskie;SZPITAL III STOPNIA;J Choroby piersi, skóry i oparzenia;;;1;1892;;;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubelskie;SZPITAL III STOPNIA;P Choroby dzieci - leczenie zachowawcze;8;22272;7;39822.7;3;6581;0.142857;-0.440721;1.666667;2.384288
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubelskie;SZPITAL III STOPNIA;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;75;141913;69;150317;51;134651.36;8.6956521739130405E-2;-5.5908513341804397E-2;0.470588;5.3929199081242302E-2
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubelskie;SZPITAL OGÓLNOPOLSKI;D Choroby układu oddechowego;8;29236;14;44726;11;36728.55;-0.428571;-0.346331;-0.272727;-0.203998
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubelskie;SZPITAL OGÓLNOPOLSKI;F Choroby przewodu pokarmowego;;;;;1;1094;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubelskie;SZPITAL OGÓLNOPOLSKI;G Choroby wątroby, dróg żółciowych, trzustki i śledziony;;;1;21207.23;1;6813.6;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubelskie;SZPITAL OGÓLNOPOLSKI;N Położnictwo i opieka nad noworodkami;;;;;1;9603.4;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubelskie;SZPITAL OGÓLNOPOLSKI;P Choroby dzieci - leczenie zachowawcze;75;201292.2;77;201199.4;64;176148.1;-2.5974025974026E-2;4.6123397982289499E-4;0.171875;0.142744
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubelskie;SZPITAL OGÓLNOPOLSKI;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;107;139930.4229;92;139824.2;87;277798.93;0.163043;7.5968895227007704E-4;0.229885;-0.496289
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubelskie;SZPITAL ONKOLOGICZNY;G Choroby wątroby, dróg żółciowych, trzustki i śledziony;;;1;6391;1;5678;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubelskie;SZPITAL ONKOLOGICZNY;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;50;310843.64;34;233457.487;44;216375.8475;0.470588;0.331479;0.136364;0.436591
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubuskie;SZPITAL I STOPNIA;D Choroby układu oddechowego;;;1;5663.84;;;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubuskie;SZPITAL I STOPNIA;P Choroby dzieci - leczenie zachowawcze;1;2530.32;;;2;4635;;;-0.5;-0.454084
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubuskie;SZPITAL I STOPNIA;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;29;48061.04;34;62873.88;19;38459;-0.147059;-0.235596;0.526316;0.24967
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubuskie;SZPITAL II STOPNIA;F Choroby przewodu pokarmowego;;;;;1;1550;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubuskie;SZPITAL II STOPNIA;P Choroby dzieci - leczenie zachowawcze;1;2433;1;1969;2;4331;0;0.235653;-0.5;-0.438236
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubuskie;SZPITAL II STOPNIA;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;;;;;2;4110;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubuskie;SZPITAL III STOPNIA;D Choroby układu oddechowego;3;16827;3;16338;1;5138;0;2.9930224017627599E-2;2;2.27501
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubuskie;SZPITAL III STOPNIA;G Choroby wątroby, dróg żółciowych, trzustki i śledziony;;;2;13378;;;;;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubuskie;SZPITAL III STOPNIA;P Choroby dzieci - leczenie zachowawcze;6;15490;1;1969;3;7069;5;6.866938;1;1.191258
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubuskie;SZPITAL III STOPNIA;S Choroby układu krwiotwórczego, zatrucia i choroby zakaźne;47;77370.3;58;109468.6602;51;101024.7984;-0.189655;-0.29322;-7.8431372549019704E-2;-0.234145
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubuskie;SZPITAL OGÓLNOPOLSKI;D Choroby układu oddechowego;4;19633;2;8170;3;11033;1;1.40306;0.333333;0.77948
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubuskie;SZPITAL OGÓLNOPOLSKI;F Choroby przewodu pokarmowego;2;16154;3;3323;;;-0.333333;3.86127;;
;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubuskie;SZPITAL OGÓLNOPOLSKI;J Choroby piersi, skóry i oparzenia;;;;;1;1785;;;;
