data;kat;woj;hospitalizacje;mcpop;mcpopr
2018-04;R00-R99 Objawy, cechy chorobowe oraz nieprawidłowe wyniki badań klinicznych i laboratoryjnych niesklasyfikowane gdzie indziej;Zachodniopomorskie;592;NA
2018-04;R00-R99 Objawy, cechy chorobowe oraz nieprawidłowe wyniki badań klinicznych i laboratoryjnych niesklasyfikowane gdzie indziej;Łódzkie;1333;NA
2018-04;R00-R99 Objawy, cechy chorobowe oraz nieprawidłowe wyniki badań klinicznych i laboratoryjnych niesklasyfikowane gdzie indziej;Śląskie;1751;NA
2018-04;R00-R99 Objawy, cechy chorobowe oraz nieprawidłowe wyniki badań klinicznych i laboratoryjnych niesklasyfikowane gdzie indziej;Świętokrzyskie;677;NA
2018-04;S00-T98 Urazy, zatrucia i inne określone skutki działania czynników zewnętrznych;Dolnośląskie;3078;NA
2018-04;S00-T98 Urazy, zatrucia i inne określone skutki działania czynników zewnętrznych;Kujawsko-pomorskie;1673;NA
2018-04;S00-T98 Urazy, zatrucia i inne określone skutki działania czynników zewnętrznych;Lubelskie;2144;NA
2018-04;S00-T98 Urazy, zatrucia i inne określone skutki działania czynników zewnętrznych;Lubuskie;920;NA
2018-04;S00-T98 Urazy, zatrucia i inne określone skutki działania czynników zewnętrznych;Mazowieckie;5321;NA
2018-04;S00-T98 Urazy, zatrucia i inne określone skutki działania czynników zewnętrznych;Małopolskie;2696;NA
2018-04;S00-T98 Urazy, zatrucia i inne określone skutki działania czynników zewnętrznych;Opolskie;704;NA
2018-04;S00-T98 Urazy, zatrucia i inne określone skutki działania czynników zewnętrznych;PL;36127;NA
2018-04;S00-T98 Urazy, zatrucia i inne określone skutki działania czynników zewnętrznych;Podkarpackie;2314;NA
2018-04;S00-T98 Urazy, zatrucia i inne określone skutki działania czynników zewnętrznych;Podlaskie;1150;NA
2018-04;S00-T98 Urazy, zatrucia i inne określone skutki działania czynników zewnętrznych;Pomorskie;1549;NA
2018-04;S00-T98 Urazy, zatrucia i inne określone skutki działania czynników zewnętrznych;Warmińsko-mazurskie;1561;NA
2018-04;S00-T98 Urazy, zatrucia i inne określone skutki działania czynników zewnętrznych;Wielkopolskie;3229;NA
2018-04;S00-T98 Urazy, zatrucia i inne określone skutki działania czynników zewnętrznych;Zachodniopomorskie;1539;NA
2018-04;S00-T98 Urazy, zatrucia i inne określone skutki działania czynników zewnętrznych;Łódzkie;2518;NA
2018-04;S00-T98 Urazy, zatrucia i inne określone skutki działania czynników zewnętrznych;Śląskie;4393;NA
2018-04;S00-T98 Urazy, zatrucia i inne określone skutki działania czynników zewnętrznych;Świętokrzyskie;1338;NA
2018-04;V01-Y98 Zewnętrzne przyczyny zachorowania i zgonu;Dolnośląskie;0;NA
2018-04;V01-Y98 Zewnętrzne przyczyny zachorowania i zgonu;Kujawsko-pomorskie;0;NA
2018-04;V01-Y98 Zewnętrzne przyczyny zachorowania i zgonu;Mazowieckie;3;NA
2018-04;V01-Y98 Zewnętrzne przyczyny zachorowania i zgonu;PL;3;NA
2018-04;V01-Y98 Zewnętrzne przyczyny zachorowania i zgonu;Śląskie;0;NA
2018-04;Z00-Z99 Czynniki wpływające na stan zdrowia i kontakt ze służbą zdrowia;Dolnośląskie;1351;NA
2018-04;Z00-Z99 Czynniki wpływające na stan zdrowia i kontakt ze służbą zdrowia;Kujawsko-pomorskie;1463;NA
2018-04;Z00-Z99 Czynniki wpływające na stan zdrowia i kontakt ze służbą zdrowia;Lubelskie;809;NA
2018-04;Z00-Z99 Czynniki wpływające na stan zdrowia i kontakt ze służbą zdrowia;Lubuskie;469;NA
2018-04;Z00-Z99 Czynniki wpływające na stan zdrowia i kontakt ze służbą zdrowia;Mazowieckie;2936;NA
2018-04;Z00-Z99 Czynniki wpływające na stan zdrowia i kontakt ze służbą zdrowia;Małopolskie;1300;NA
2018-04;Z00-Z99 Czynniki wpływające na stan zdrowia i kontakt ze służbą zdrowia;Opolskie;443;NA
2018-04;Z00-Z99 Czynniki wpływające na stan zdrowia i kontakt ze służbą zdrowia;PL;18229;NA
2018-04;Z00-Z99 Czynniki wpływające na stan zdrowia i kontakt ze służbą zdrowia;Podkarpackie;1253;NA
2018-04;Z00-Z99 Czynniki wpływające na stan zdrowia i kontakt ze służbą zdrowia;Podlaskie;674;NA
2018-04;Z00-Z99 Czynniki wpływające na stan zdrowia i kontakt ze służbą zdrowia;Pomorskie;1511;NA
2018-04;Z00-Z99 Czynniki wpływające na stan zdrowia i kontakt ze służbą zdrowia;Warmińsko-mazurskie;480;NA
2018-04;Z00-Z99 Czynniki wpływające na stan zdrowia i kontakt ze służbą zdrowia;Wielkopolskie;1452;NA
2018-04;Z00-Z99 Czynniki wpływające na stan zdrowia i kontakt ze służbą zdrowia;Zachodniopomorskie;594;NA
2018-04;Z00-Z99 Czynniki wpływające na stan zdrowia i kontakt ze służbą zdrowia;Łódzkie;1055;NA
2018-04;Z00-Z99 Czynniki wpływające na stan zdrowia i kontakt ze służbą zdrowia;Śląskie;1896;NA
2018-04;Z00-Z99 Czynniki wpływające na stan zdrowia i kontakt ze służbą zdrowia;Świętokrzyskie;543;NA
2018-05;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Dolnośląskie;998;NA
2018-05;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Kujawsko-pomorskie;970;NA
2018-05;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubelskie;1025;NA
2018-05;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Lubuskie;253;NA
2018-05;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Mazowieckie;2821;NA
2018-05;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Małopolskie;1395;NA
2018-05;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Opolskie;409;NA
2018-05;A00-B99 Wybrane choroby zakaźne i pasożytnicze;PL;16438;NA
2018-05;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Podkarpackie;940;NA
2018-05;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Podlaskie;607;NA
2018-05;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Pomorskie;1118;NA
2018-05;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Warmińsko-mazurskie;852;NA
2018-05;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Wielkopolskie;1247;NA
2018-05;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Zachodniopomorskie;711;NA
2018-05;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Łódzkie;906;NA
2018-05;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Śląskie;1675;NA
2018-05;A00-B99 Wybrane choroby zakaźne i pasożytnicze;Świętokrzyskie;511;NA
2018-05;C00-D48 Nowotwory;Dolnośląskie;4693;NA
2018-05;C00-D48 Nowotwory;Kujawsko-pomorskie;3007;NA
2018-05;C00-D48 Nowotwory;Lubelskie;2963;NA
2018-05;C00-D48 Nowotwory;Lubuskie;1182;NA
2018-05;C00-D48 Nowotwory;Mazowieckie;9319;NA
2018-05;C00-D48 Nowotwory;Małopolskie;4471;NA
2018-05;C00-D48 Nowotwory;Opolskie;1072;NA
2018-05;C00-D48 Nowotwory;PL;57615;NA
2018-05;C00-D48 Nowotwory;Podkarpackie;2682;NA
2018-05;C00-D48 Nowotwory;Podlaskie;1481;NA
2018-05;C00-D48 Nowotwory;Pomorskie;3415;NA
2018-05;C00-D48 Nowotwory;Warmińsko-mazurskie;1952;NA
2018-05;C00-D48 Nowotwory;Wielkopolskie;5664;NA
2018-05;C00-D48 Nowotwory;Zachodniopomorskie;2488;NA
2018-05;C00-D48 Nowotwory;Łódzkie;4282;NA
2018-05;C00-D48 Nowotwory;Śląskie;6828;NA
2018-05;C00-D48 Nowotwory;Świętokrzyskie;2116;NA
2018-05;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Dolnośląskie;469;NA
2018-05;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Kujawsko-pomorskie;308;NA
2018-05;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubelskie;401;NA
2018-05;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Lubuskie;166;NA
2018-05;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Mazowieckie;1011;NA
2018-05;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Małopolskie;594;NA
2018-05;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Opolskie;127;NA
2018-05;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;PL;6399;NA
2018-05;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Podkarpackie;479;NA
2018-05;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Podlaskie;201;NA
2018-05;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Pomorskie;448;NA
2018-05;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Warmińsko-mazurskie;216;NA
2018-05;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Wielkopolskie;598;NA
2018-05;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Zachodniopomorskie;183;NA
2018-05;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Łódzkie;377;NA
2018-05;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Śląskie;680;NA
2018-05;D50-D89 Choroby krwi i narządów krwiotwórczych oraz wybrane choroby przebiegające z udziałem mechanizmów immunologicznych;Świętokrzyskie;141;NA
2018-05;E00-E90 Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;Dolnośląskie;1591;NA
2018-05;E00-E90 Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;Kujawsko-pomorskie;1095;NA
2018-05;E00-E90 Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;Lubelskie;1025;NA
2018-05;E00-E90 Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;Lubuskie;439;NA
2018-05;E00-E90 Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;Mazowieckie;3645;NA
2018-05;E00-E90 Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;Małopolskie;1637;NA
2018-05;E00-E90 Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;Opolskie;432;NA
2018-05;E00-E90 Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;PL;19313;NA
2018-05;E00-E90 Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;Podkarpackie;871;NA
2018-05;E00-E90 Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;Podlaskie;552;NA
2018-05;E00-E90 Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;Pomorskie;973;NA
2018-05;E00-E90 Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;Warmińsko-mazurskie;480;NA
2018-05;E00-E90 Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;Wielkopolskie;1766;NA
2018-05;E00-E90 Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;Zachodniopomorskie;861;NA
2018-05;E00-E90 Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;Łódzkie;1354;NA
2018-05;E00-E90 Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;Śląskie;1959;NA
2018-05;E00-E90 Zaburzenia wydzielania wewnętrznego, stanu odżywienia i przemian metabolicznych;Świętokrzyskie;633;NA
2018-05;F00-F99 Zaburzenia psychiczne i zaburzenia zachowania;Dolnośląskie;27;NA
2018-05;F00-F99 Zaburzenia psychiczne i zaburzenia zachowania;Kujawsko-pomorskie;31;NA
2018-05;F00-F99 Zaburzenia psychiczne i zaburzenia zachowania;Lubelskie;79;NA
2018-05;F00-F99 Zaburzenia psychiczne i zaburzenia zachowania;Lubuskie;16;NA
2018-05;F00-F99 Zaburzenia psychiczne i zaburzenia zachowania;Mazowieckie;58;NA
2018-05;F00-F99 Zaburzenia psychiczne i zaburzenia zachowania;Małopolskie;78;NA
2018-05;F00-F99 Zaburzenia psychiczne i zaburzenia zachowania;Opolskie;20;NA
2018-05;F00-F99 Zaburzenia psychiczne i zaburzenia zachowania;PL;630;NA
2018-05;F00-F99 Zaburzenia psychiczne i zaburzenia zachowania;Podkarpackie;57;NA
2018-05;F00-F99 Zaburzenia psychiczne i zaburzenia zachowania;Podlaskie;10;NA
2018-05;F00-F99 Zaburzenia psychiczne i zaburzenia zachowania;Pomorskie;43;NA
2018-05;F00-F99 Zaburzenia psychiczne i zaburzenia zachowania;Warmińsko-mazurskie;27;NA
2018-05;F00-F99 Zaburzenia psychiczne i zaburzenia zachowania;Wielkopolskie;57;NA
2018-05;F00-F99 Zaburzenia psychiczne i zaburzenia zachowania;Zachodniopomorskie;26;NA
2018-05;F00-F99 Zaburzenia psychiczne i zaburzenia zachowania;Łódzkie;29;NA
2018-05;F00-F99 Zaburzenia psychiczne i zaburzenia zachowania;Śląskie;62;NA
2018-05;F00-F99 Zaburzenia psychiczne i zaburzenia zachowania;Świętokrzyskie;10;NA
2018-05;G00-G99 Choroby układu nerwowego;Dolnośląskie;1300;NA
2018-05;G00-G99 Choroby układu nerwowego;Kujawsko-pomorskie;1202;NA
2018-05;G00-G99 Choroby układu nerwowego;Lubelskie;1476;NA
2018-05;G00-G99 Choroby układu nerwowego;Lubuskie;510;NA
2018-05;G00-G99 Choroby układu nerwowego;Mazowieckie;3231;NA
2018-05;G00-G99 Choroby układu nerwowego;Małopolskie;1541;NA
2018-05;G00-G99 Choroby układu nerwowego;Opolskie;650;NA
2018-05;G00-G99 Choroby układu nerwowego;PL;20722;NA
2018-05;G00-G99 Choroby układu nerwowego;Podkarpackie;1503;NA
2018-05;G00-G99 Choroby układu nerwowego;Podlaskie;635;NA
2018-05;G00-G99 Choroby układu nerwowego;Pomorskie;931;NA
2018-05;G00-G99 Choroby układu nerwowego;Warmińsko-mazurskie;753;NA
2018-05;G00-G99 Choroby układu nerwowego;Wielkopolskie;1777;NA
2018-05;G00-G99 Choroby układu nerwowego;Zachodniopomorskie;576;NA
2018-05;G00-G99 Choroby układu nerwowego;Łódzkie;1281;NA
2018-05;G00-G99 Choroby układu nerwowego;Śląskie;2553;NA
2018-05;G00-G99 Choroby układu nerwowego;Świętokrzyskie;803;NA
2018-05;H00-H59 Choroby oka i przydatków oka;Dolnośląskie;3351;NA
2018-05;H00-H59 Choroby oka i przydatków oka;Kujawsko-pomorskie;2053;NA
2018-05;H00-H59 Choroby oka i przydatków oka;Lubelskie;2281;NA
2018-05;H00-H59 Choroby oka i przydatków oka;Lubuskie;692;NA
2018-05;H00-H59 Choroby oka i przydatków oka;Mazowieckie;4327;NA
2018-05;H00-H59 Choroby oka i przydatków oka;Małopolskie;2433;NA
2018-05;H00-H59 Choroby oka i przydatków oka;Opolskie;665;NA
2018-05;H00-H59 Choroby oka i przydatków oka;PL;34829;NA
2018-05;H00-H59 Choroby oka i przydatków oka;Podkarpackie;1882;NA
2018-05;H00-H59 Choroby oka i przydatków oka;Podlaskie;977;NA
2018-05;H00-H59 Choroby oka i przydatków oka;Pomorskie;2249;NA
2018-05;H00-H59 Choroby oka i przydatków oka;Warmińsko-mazurskie;932;NA
2018-05;H00-H59 Choroby oka i przydatków oka;Wielkopolskie;2459;NA
2018-05;H00-H59 Choroby oka i przydatków oka;Zachodniopomorskie;1665;NA
2018-05;H00-H59 Choroby oka i przydatków oka;Łódzkie;2413;NA
2018-05;H00-H59 Choroby oka i przydatków oka;Śląskie;5315;NA
2018-05;H00-H59 Choroby oka i przydatków oka;Świętokrzyskie;1135;NA
2018-05;H60-H95 Choroby ucha i wyrostka sutkowatego;Dolnośląskie;227;NA
2018-05;H60-H95 Choroby ucha i wyrostka sutkowatego;Kujawsko-pomorskie;147;NA
2018-05;H60-H95 Choroby ucha i wyrostka sutkowatego;Lubelskie;174;NA
2018-05;H60-H95 Choroby ucha i wyrostka sutkowatego;Lubuskie;88;NA
2018-05;H60-H95 Choroby ucha i wyrostka sutkowatego;Mazowieckie;1267;NA
2018-05;H60-H95 Choroby ucha i wyrostka sutkowatego;Małopolskie;282;NA
2018-05;H60-H95 Choroby ucha i wyrostka sutkowatego;Opolskie;64;NA
2018-05;H60-H95 Choroby ucha i wyrostka sutkowatego;PL;4032;NA
2018-05;H60-H95 Choroby ucha i wyrostka sutkowatego;Podkarpackie;192;NA
2018-05;H60-H95 Choroby ucha i wyrostka sutkowatego;Podlaskie;90;NA
2018-05;H60-H95 Choroby ucha i wyrostka sutkowatego;Pomorskie;130;NA
2018-05;H60-H95 Choroby ucha i wyrostka sutkowatego;Warmińsko-mazurskie;120;NA
2018-05;H60-H95 Choroby ucha i wyrostka sutkowatego;Wielkopolskie;260;NA
2018-05;H60-H95 Choroby ucha i wyrostka sutkowatego;Zachodniopomorskie;196;NA
2018-05;H60-H95 Choroby ucha i wyrostka sutkowatego;Łódzkie;274;NA
2018-05;H60-H95 Choroby ucha i wyrostka sutkowatego;Śląskie;357;NA
2018-05;H60-H95 Choroby ucha i wyrostka sutkowatego;Świętokrzyskie;164;NA
2018-05;I00-I99 Choroby układu krążenia;Dolnośląskie;6432;NA
2018-05;I00-I99 Choroby układu krążenia;Kujawsko-pomorskie;4892;NA
2018-05;I00-I99 Choroby układu krążenia;Lubelskie;6444;NA
2018-05;I00-I99 Choroby układu krążenia;Lubuskie;2224;NA
2018-05;I00-I99 Choroby układu krążenia;Mazowieckie;13445;NA
2018-05;I00-I99 Choroby układu krążenia;Małopolskie;6995;NA
2018-05;I00-I99 Choroby układu krążenia;Opolskie;2348;NA
2018-05;I00-I99 Choroby układu krążenia;PL;91302;NA
2018-05;I00-I99 Choroby układu krążenia;Podkarpackie;5353;NA
2018-05;I00-I99 Choroby układu krążenia;Podlaskie;2828;NA
2018-05;I00-I99 Choroby układu krążenia;Pomorskie;4255;NA
2018-05;I00-I99 Choroby układu krążenia;Warmińsko-mazurskie;3093;NA
2018-05;I00-I99 Choroby układu krążenia;Wielkopolskie;7890;NA
2018-05;I00-I99 Choroby układu krążenia;Zachodniopomorskie;3556;NA
2018-05;I00-I99 Choroby układu krążenia;Łódzkie;6687;NA
2018-05;I00-I99 Choroby układu krążenia;Śląskie;11380;NA
2018-05;I00-I99 Choroby układu krążenia;Świętokrzyskie;3480;NA
2018-05;J00-J99 Choroby układu oddechowego;Dolnośląskie;3080;NA
2018-05;J00-J99 Choroby układu oddechowego;Kujawsko-pomorskie;1993;NA
2018-05;J00-J99 Choroby układu oddechowego;Lubelskie;2460;NA
2018-05;J00-J99 Choroby układu oddechowego;Lubuskie;785;NA
2018-05;J00-J99 Choroby układu oddechowego;Mazowieckie;5514;NA
2018-05;J00-J99 Choroby układu oddechowego;Małopolskie;3205;NA
2018-05;J00-J99 Choroby układu oddechowego;Opolskie;1132;NA
2018-05;J00-J99 Choroby układu oddechowego;PL;37606;NA
2018-05;J00-J99 Choroby układu oddechowego;Podkarpackie;1937;NA
2018-05;J00-J99 Choroby układu oddechowego;Podlaskie;1352;NA
2018-05;J00-J99 Choroby układu oddechowego;Pomorskie;1832;NA
2018-05;J00-J99 Choroby układu oddechowego;Warmińsko-mazurskie;1569;NA
2018-05;J00-J99 Choroby układu oddechowego;Wielkopolskie;3189;NA
2018-05;J00-J99 Choroby układu oddechowego;Zachodniopomorskie;1356;NA
2018-05;J00-J99 Choroby układu oddechowego;Łódzkie;2756;NA
2018-05;J00-J99 Choroby układu oddechowego;Śląskie;4062;NA
2018-05;J00-J99 Choroby układu oddechowego;Świętokrzyskie;1384;NA
2018-05;K00-K93 Choroby układu pokarmowego;Dolnośląskie;4164;NA
2018-05;K00-K93 Choroby układu pokarmowego;Kujawsko-pomorskie;2962;NA
2018-05;K00-K93 Choroby układu pokarmowego;Lubelskie;2739;NA
2018-05;K00-K93 Choroby układu pokarmowego;Lubuskie;1100;NA
2018-05;K00-K93 Choroby układu pokarmowego;Mazowieckie;8399;NA
2018-05;K00-K93 Choroby układu pokarmowego;Małopolskie;4249;NA
2018-05;K00-K93 Choroby układu pokarmowego;Opolskie;1303;NA
2018-05;K00-K93 Choroby układu pokarmowego;PL;53234;NA
2018-05;K00-K93 Choroby układu pokarmowego;Podkarpackie;2971;NA
2018-05;K00-K93 Choroby układu pokarmowego;Podlaskie;1714;NA
2018-05;K00-K93 Choroby układu pokarmowego;Pomorskie;2835;NA
2018-05;K00-K93 Choroby układu pokarmowego;Warmińsko-mazurskie;1911;NA
2018-05;K00-K93 Choroby układu pokarmowego;Wielkopolskie;4586;NA
2018-05;K00-K93 Choroby układu pokarmowego;Zachodniopomorskie;2182;NA
2018-05;K00-K93 Choroby układu pokarmowego;Łódzkie;3705;NA
2018-05;K00-K93 Choroby układu pokarmowego;Śląskie;6305;NA
2018-05;K00-K93 Choroby układu pokarmowego;Świętokrzyskie;2109;NA
2018-05;L00-L99 Choroby skóry i tkanki podskórnej;Dolnośląskie;745;NA
2018-05;L00-L99 Choroby skóry i tkanki podskórnej;Kujawsko-pomorskie;603;NA
2018-05;L00-L99 Choroby skóry i tkanki podskórnej;Lubelskie;602;NA
2018-05;L00-L99 Choroby skóry i tkanki podskórnej;Lubuskie;196;NA
2018-05;L00-L99 Choroby skóry i tkanki podskórnej;Mazowieckie;1440;NA
2018-05;L00-L99 Choroby skóry i tkanki podskórnej;Małopolskie;719;NA
2018-05;L00-L99 Choroby skóry i tkanki podskórnej;Opolskie;222;NA
2018-05;L00-L99 Choroby skóry i tkanki podskórnej;PL;9740;NA
2018-05;L00-L99 Choroby skóry i tkanki podskórnej;Podkarpackie;609;NA
2018-05;L00-L99 Choroby skóry i tkanki podskórnej;Podlaskie;320;NA
2018-05;L00-L99 Choroby skóry i tkanki podskórnej;Pomorskie;600;NA
2018-05;L00-L99 Choroby skóry i tkanki podskórnej;Warmińsko-mazurskie;481;NA
2018-05;L00-L99 Choroby skóry i tkanki podskórnej;Wielkopolskie;622;NA
2018-05;L00-L99 Choroby skóry i tkanki podskórnej;Zachodniopomorskie;451;NA
2018-05;L00-L99 Choroby skóry i tkanki podskórnej;Łódzkie;717;NA
2018-05;L00-L99 Choroby skóry i tkanki podskórnej;Śląskie;1002;NA
2018-05;L00-L99 Choroby skóry i tkanki podskórnej;Świętokrzyskie;411;NA
2018-05;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Dolnośląskie;2118;NA
2018-05;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Kujawsko-pomorskie;1630;NA
2018-05;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Lubelskie;2170;NA
2018-05;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Lubuskie;698;NA
2018-05;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Mazowieckie;4641;NA
2018-05;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Małopolskie;2596;NA
2018-05;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Opolskie;730;NA
2018-05;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;PL;31933;NA
2018-05;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Podkarpackie;1908;NA
2018-05;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Podlaskie;1249;NA
2018-05;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Pomorskie;1721;NA
2018-05;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Warmińsko-mazurskie;1559;NA
2018-05;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Wielkopolskie;2825;NA
2018-05;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Zachodniopomorskie;1514;NA
2018-05;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Łódzkie;1829;NA
2018-05;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Śląskie;3358;NA
2018-05;M00-M99 Choroby układu mięśniowo-szkieletowego i tkanki łącznej;Świętokrzyskie;1387;NA
2018-05;N00-N99 Choroby układu moczowo-płciowego;Dolnośląskie;3553;NA
2018-05;N00-N99 Choroby układu moczowo-płciowego;Kujawsko-pomorskie;3026;NA
2018-05;N00-N99 Choroby układu moczowo-płciowego;Lubelskie;3257;NA
2018-05;N00-N99 Choroby układu moczowo-płciowego;Lubuskie;1351;NA
2018-05;N00-N99 Choroby układu moczowo-płciowego;Mazowieckie;8075;NA
2018-05;N00-N99 Choroby układu moczowo-płciowego;Małopolskie;3524;NA
2018-05;N00-N99 Choroby układu moczowo-płciowego;Opolskie;1416;NA
2018-05;N00-N99 Choroby układu moczowo-płciowego;PL;53716;NA
2018-05;N00-N99 Choroby układu moczowo-płciowego;Podkarpackie;3026;NA
2018-05;N00-N99 Choroby układu moczowo-płciowego;Podlaskie;1565;NA
2018-05;N00-N99 Choroby układu moczowo-płciowego;Pomorskie;3278;NA
2018-05;N00-N99 Choroby układu moczowo-płciowego;Warmińsko-mazurskie;1967;NA
2018-05;N00-N99 Choroby układu moczowo-płciowego;Wielkopolskie;4989;NA
2018-05;N00-N99 Choroby układu moczowo-płciowego;Zachodniopomorskie;2299;NA
2018-05;N00-N99 Choroby układu moczowo-płciowego;Łódzkie;4060;NA
2018-05;N00-N99 Choroby układu moczowo-płciowego;Śląskie;6401;NA
2018-05;N00-N99 Choroby układu moczowo-płciowego;Świętokrzyskie;1929;NA
2018-05;O00-O99 Ciąża, poród i okres połogu;Dolnośląskie;3543;NA
2018-05;O00-O99 Ciąża, poród i okres połogu;Kujawsko-pomorskie;2915;NA
2018-05;O00-O99 Ciąża, poród i okres połogu;Lubelskie;2045;NA
2018-05;O00-O99 Ciąża, poród i okres połogu;Lubuskie;1154;NA
2018-05;O00-O99 Ciąża, poród i okres połogu;Mazowieckie;7494;NA
2018-05;O00-O99 Ciąża, poród i okres połogu;Małopolskie;3566;NA
2018-05;O00-O99 Ciąża, poród i okres połogu;Opolskie;1186;NA
2018-05;O00-O99 Ciąża, poród i okres połogu;PL;47036;NA
2018-05;O00-O99 Ciąża, poród i okres połogu;Podkarpackie;2828;NA
2018-05;O00-O99 Ciąża, poród i okres połogu;Podlaskie;1210;NA
2018-05;O00-O99 Ciąża, poród i okres połogu;Pomorskie;2753;NA
2018-05;O00-O99 Ciąża, poród i okres połogu;Warmińsko-mazurskie;1792;NA
2018-05;O00-O99 Ciąża, poród i okres połogu;Wielkopolskie;5216;NA
2018-05;O00-O99 Ciąża, poród i okres połogu;Zachodniopomorskie;1354;NA
2018-05;O00-O99 Ciąża, poród i okres połogu;Łódzkie;3214;NA
